white predicted elo, white actual elo, black predicted elo, black actual elo
2951.6013555200193, 2902.0, 2939.0506829369483, 2894.0
914.7718576625052, 780.0, 930.4757974801491, 781.0
1562.3885748632465, 1804.0, 1606.0284156577306, 1877.0
861.0919503568974, 979.0, 880.2231214336607, 965.0
1614.3082336428486, 1828.0, 1603.9741234019618, 1831.0
1993.0030692841747, 1919.0, 1941.2149110348323, 1971.0
2940.1958639289496, 2930.0, 2832.8841966894397, 2900.0
1529.5067356324014, 1215.0, 1519.2829738887115, 1262.0
1907.534319994936, 2063.0, 1945.4546891902173, 2116.0
2268.5941301764638, 2319.0, 2422.070887962086, 2287.0
1092.367968709868, 540.0, 1103.9098120533781, 624.0
2591.4363937517014, 2523.0, 2610.4310547064965, 2539.0
617.0992679185513, 652.0, 576.1465814330103, 709.0
2104.307746613073, 2639.0, 2019.6639635485371, 2835.0
1533.8659180489049, 1305.0, 1636.8373385327436, 1320.0
977.8730978345477, 1359.0, 1018.7762732474595, 1237.0
1016.6665834884192, 1004.0, 1029.0227251522363, 998.0
1971.7805389563675, 1800.0, 1870.4162656042067, 1801.0
912.7524939370677, 1294.0, 937.3908870938707, 1295.0
1921.6196717696594, 1649.0, 1864.4787430870858, 1629.0
651.3085433185154, 850.0, 694.1098669355267, 947.0
1109.4929466414883, 875.0, 970.6273644186349, 891.0
1745.389837203494, 1593.0, 2496.200785295494, 1596.0
2466.571139304639, 2231.0, 2523.8099456860273, 2383.0
2328.8710285980274, 2316.0, 2299.824814150116, 2459.0
2217.804958627765, 2202.0, 2310.6556468775557, 2212.0
1631.5536896897825, 1883.0, 1414.5107067635051, 1852.0
1696.4521593608401, 1641.0, 1861.636690676742, 1617.0
1740.5944700083076, 982.0, 1639.3160708222852, 1125.0
1896.7403325001778, 2091.0, 2056.5504172557316, 2173.0
696.3654293600331, 650.0, 727.0780331665981, 712.0
2416.757517957209, 1895.0, 2678.8300716738854, 1856.0
1308.1879359242857, 1314.0, 1263.9188905882816, 1326.0
935.8960392477925, 1170.0, 856.5493185553996, 1104.0
2541.6331909470255, 2872.0, 2611.4530018038918, 2739.0
1147.7918523326912, 1002.0, 962.6285607182311, 974.0
2925.557728263557, 2914.0, 2927.6986425648724, 2920.0
2191.620877945374, 2381.0, 2168.8396913972197, 2428.0
2537.7754104076553, 2224.0, 2463.1313220177126, 2208.0
1501.8159176318654, 1446.0, 1533.3406508029195, 1439.0
2630.1332551087303, 2631.0, 2560.0875954590733, 2611.0
2506.6300124143027, 2867.0, 2504.362878404683, 2735.0
2446.5035886369087, 2666.0, 2593.99625979998, 2909.0
711.147485411328, 825.0, 704.8949666488371, 680.0
1710.3785656115904, 1815.0, 1690.0108355431792, 1756.0
1090.7541356630402, 1136.0, 1136.7499385125998, 1131.0
2438.0937205276664, 2383.0, 2381.4731427018933, 2355.0
720.9906612141491, 775.0, 758.6379766597032, 802.0
2620.2791995180837, 2762.0, 2676.9139417793326, 2904.0
1527.4840109469574, 1134.0, 1452.469086766997, 1218.0
2105.263731703543, 2481.0, 1996.620053123421, 2429.0
2377.8222906191945, 2506.0, 2435.7664424466448, 2547.0
868.3470850894618, 901.0, 814.7394070971634, 874.0
2942.950747739908, 2911.0, 2962.810690578061, 2910.0
885.1454528420156, 986.0, 781.6236403870713, 984.0
638.4728939937336, 725.0, 685.5486058288157, 880.0
2602.4426665678034, 2346.0, 2666.286690038885, 2507.0
2568.0992935899844, 2377.0, 2452.817028526378, 2235.0
1109.5462084591043, 1162.0, 1445.9983110461528, 1117.0
1750.5711825522003, 1552.0, 1754.1552733694014, 1527.0
2205.9283557417434, 2556.0, 2290.5982825332867, 2575.0
2565.9883483922754, 2035.0, 2608.987105538189, 2008.0
2561.854307554089, 2530.0, 2603.7458846981694, 2678.0
2951.01230188047, 2932.0, 2852.6091151982837, 2922.0
2592.3723044805733, 2437.0, 2694.1934092088777, 2482.0
2630.4664929924265, 2282.0, 2488.100189809061, 2352.0
1157.3264987354407, 1437.0, 1205.6840993718076, 1449.0
623.0555941814944, 656.0, 636.9982026934218, 667.0
2196.903747564424, 2300.0, 2171.912723983336, 2320.0
2523.3465337306334, 2337.0, 2534.8154159610262, 2272.0
2178.6145833452592, 2152.0, 2286.3509232311526, 2130.0
2439.6621727986794, 2300.0, 2586.245723752136, 2375.0
2274.158886832616, 1693.0, 2259.7381466235242, 1694.0
771.5954594955219, 1486.0, 895.2475861163794, 1451.0
1309.9147256470906, 1056.0, 1334.974337297116, 1064.0
1216.617205617256, 1727.0, 1048.089834121858, 1868.0
1743.957433115308, 1757.0, 1803.9121561443112, 1881.0
771.9909931806959, 874.0, 858.3599685140641, 910.0
2158.264938664126, 1891.0, 2160.7117912482368, 1919.0
2026.906455181584, 1585.0, 2023.6852742273045, 1614.0
1288.5631295124667, 1758.0, 1406.3990208328457, 1767.0
1401.7466660076018, 1666.0, 1425.8665780838883, 1656.0
2897.8581644579945, 2929.0, 2869.329246953756, 2818.0
1634.0250232314465, 2165.0, 1621.5907569196922, 2158.0
2201.421914824012, 2022.0, 2189.9158651935677, 1925.0
1649.273860230293, 1637.0, 1705.805611844255, 1555.0
1970.0489958854628, 1840.0, 1932.7383450204047, 1890.0
1160.8947569642498, 1015.0, 900.9889834323191, 1006.0
1188.4691490261855, 1074.0, 1178.0531580855386, 1046.0
692.2583681427919, 592.0, 626.8627902923737, 626.0
2269.961731185322, 2255.0, 2290.844359344449, 2185.0
733.197176880003, 900.0, 698.3892963092374, 865.0
1082.320434385312, 911.0, 1051.691785551412, 928.0
1724.6319676268415, 1582.0, 1730.562919111988, 1566.0
990.7804791659801, 1500.0, 927.4096572852757, 1543.0
1117.1062316571229, 1437.0, 1089.549045067276, 1440.0
2240.386565115235, 2529.0, 2267.2690697429953, 2489.0
1182.4964524034597, 1256.0, 1264.3473992879713, 1229.0
721.1956796740152, 1196.0, 720.124263224618, 1079.0
1360.934785305799, 1792.0, 1380.9318116339555, 1761.0
2941.060421028591, 2925.0, 2944.583578798522, 2915.0
1179.5417904256221, 948.0, 1327.9316499651156, 801.0
1141.7595430928566, 1327.0, 1214.6279039288684, 1292.0
1675.944410844935, 1694.0, 1644.3448937126393, 1725.0
658.2645946992717, 600.0, 565.5264741224759, 538.0
684.8093504770575, 662.0, 651.8920459413257, 796.0
1809.8035525827795, 1898.0, 1820.8399062716405, 1973.0
1426.3536571540274, 1426.0, 1300.5664193258783, 1399.0
1739.0631402324439, 1858.0, 1735.1794002610359, 1817.0
1393.7620592310502, 1884.0, 1251.2118872925234, 1900.0
648.8281963299893, 781.0, 696.724299644119, 670.0
1467.7815573285181, 2060.0, 1513.307736637647, 2119.0
2647.538157461787, 2619.0, 2584.6382746173667, 2497.0
2525.488086806143, 2375.0, 2527.4712391931193, 2428.0
2299.6868124767784, 2111.0, 2335.996729711903, 2130.0
2156.9271144636687, 1714.0, 2101.799499056087, 1688.0
2607.32941723581, 2781.0, 2601.682366190448, 2695.0
2292.8862877417623, 2533.0, 2205.4073352100604, 2556.0
2335.011820948053, 1990.0, 2200.8068431801753, 1999.0
2952.1026836495175, 2921.0, 2845.0721304160306, 2931.0
1825.029438946946, 1689.0, 1824.0096978229215, 1718.0
842.0053758968864, 593.0, 928.5567371783652, 601.0
1240.2750553066928, 1535.0, 1226.4755357849428, 1537.0
1974.911798803147, 1799.0, 1980.0548388881102, 1778.0
2458.910440724437, 2695.0, 2537.847047051876, 2832.0
850.6324473566402, 1132.0, 857.6661971186411, 1208.0
1660.967590837429, 1415.0, 1739.2684908035847, 1402.0
2071.0037299136984, 1910.0, 2109.6672179532175, 1929.0
2248.7312283628107, 1966.0, 2247.351471160593, 1975.0
1766.1874861750534, 1651.0, 1741.69695027901, 1654.0
1675.7517257988704, 1937.0, 1706.0912418829075, 1908.0
1554.6588462093976, 1616.0, 1669.8664456126573, 1663.0
1378.175159108036, 2034.0, 1509.1512725724979, 2033.0
1045.2451430600388, 864.0, 984.2898556417841, 875.0
718.1256296216656, 565.0, 719.4896172607739, 580.0
2921.5798603649164, 2957.0, 2826.275973689372, 3155.0
792.4736369173617, 774.0, 800.6310586060857, 904.0
1207.326067495202, 1609.0, 1154.9463899678344, 1555.0
2140.332366992921, 2564.0, 2120.80487172131, 2684.0
2387.9828113459207, 2431.0, 2406.2640907742334, 2394.0
2261.315042930441, 2434.0, 2317.309620347359, 2501.0
605.513837994261, 433.0, 644.1308675706929, 532.0
2376.762620613295, 2163.0, 2368.5344579786524, 2210.0
2171.6351013126955, 1707.0, 2134.0232303927673, 1725.0
845.8359223649389, 1022.0, 885.0692218858662, 1040.0
1268.6866606268786, 1046.0, 1186.411565088809, 1062.0
1166.0982780743013, 1116.0, 1180.2689540974002, 1021.0
2352.290812345465, 2258.0, 2384.063146504506, 2361.0
767.3137135268164, 794.0, 835.9705588446458, 916.0
938.2621391106172, 811.0, 877.4001940503123, 869.0
631.3881820470139, 694.0, 588.5514417514529, 682.0
2033.5583328987095, 1899.0, 2023.2731985753928, 1877.0
1431.9274478777695, 1421.0, 1394.544990134788, 1501.0
1792.933077119451, 1586.0, 1646.4894470835898, 1686.0
1682.3089119061847, 1125.0, 1662.426212037584, 1219.0
2529.4162874898598, 2565.0, 2469.70266497591, 2547.0
762.4833679310374, 557.0, 794.5864807315826, 424.0
2095.2941643681656, 1782.0, 2141.8021720450433, 1706.0
2142.2265420236845, 2506.0, 2012.5377421654575, 2424.0
2312.33094755673, 2199.0, 2391.7002140876984, 2243.0
1223.8152459951743, 1169.0, 1222.0444587150935, 1182.0
950.8505205772467, 937.0, 1046.6829646409524, 972.0
2208.5604332255893, 2216.0, 2463.3409553524834, 2190.0
1031.3380149014718, 873.0, 1057.6996544976628, 766.0
2621.3519435147055, 2587.0, 2623.9031117027735, 2630.0
1830.1530906015576, 1818.0, 1819.658777865563, 1789.0
1986.0774300823828, 2112.0, 1716.8986586676738, 2141.0
698.0600589067012, 485.0, 734.5756335291509, 429.0
1607.0005270693764, 1723.0, 1609.2281778812073, 1735.0
1990.2408396166663, 1916.0, 2029.6392984257202, 1906.0
2587.5075018235516, 2745.0, 2591.4270466279954, 2614.0
1026.8298991653726, 2056.0, 1088.970825712403, 1988.0
1067.5495570338496, 1097.0, 1038.11737604212, 1111.0
2500.242065049883, 2258.0, 2605.059965749669, 2330.0
1596.7005395208025, 1657.0, 1630.7825349323346, 1684.0
1446.9194754102173, 1271.0, 1424.1559218172463, 1252.0
925.5437407375459, 1065.0, 951.2821660978321, 1098.0
2188.186172741782, 2182.0, 2070.8236892801788, 2135.0
1340.7012981014288, 1326.0, 1413.5682797836869, 1238.0
678.4464887690029, 476.0, 795.8047531274356, 667.0
903.7177401649795, 1133.0, 912.2487176385503, 1101.0
2513.538097573094, 2654.0, 2522.2303028651327, 2802.0
911.9181506172905, 1012.0, 1018.1243943704966, 990.0
1841.878584175769, 1708.0, 1781.7081011283515, 1709.0
1724.9952690542593, 1818.0, 1799.778657741839, 1822.0
1401.4328855581812, 1265.0, 1312.132529348201, 1317.0
1560.1092481539724, 1534.0, 1348.8520120441685, 1649.0
1581.0884695213867, 1888.0, 1543.9432857553504, 1907.0
522.9389669684435, 455.0, 557.8630312855832, 592.0
2916.8023473738067, 2874.0, 2936.929515048352, 2881.0
2481.2722520143193, 2891.0, 2542.1229489108146, 2798.0
1084.6837709843057, 1135.0, 1292.5177205322666, 1183.0
1598.214912541341, 1258.0, 1610.924768789785, 1275.0
949.0621035877712, 913.0, 980.3780132944016, 952.0
1757.406085168907, 1758.0, 1788.4890523471372, 1769.0
2351.6543904121554, 2511.0, 2406.828173831552, 2347.0
1823.5528985981796, 1760.0, 1765.0525172029986, 1755.0
2520.6397977794086, 2640.0, 2533.5619809896266, 2666.0
1925.2622402397658, 1568.0, 1831.6356005160997, 1562.0
2056.6237109729714, 1957.0, 1984.6860346228507, 1958.0
1987.1574970323927, 2259.0, 1927.151356860183, 2250.0
1656.4173531483955, 1578.0, 1616.2838508436942, 1561.0
660.7178634405167, 634.0, 728.1670032686715, 538.0
2188.865948442909, 2449.0, 2124.921948744461, 2556.0
1865.8237968915012, 1819.0, 1940.3088807382694, 1748.0
1160.0554518143613, 1651.0, 1099.7670067380477, 1665.0
2429.923865168487, 2586.0, 2223.3733629191725, 2666.0
2497.057982617134, 2301.0, 2636.831560467798, 2369.0
1896.7414815224731, 2111.0, 1865.4778645937727, 1988.0
705.996649207577, 691.0, 710.4379547688144, 704.0
2117.6633682300658, 2153.0, 2159.2735808384505, 2163.0
1772.721811382404, 1728.0, 1726.0691555657297, 1700.0
1031.862987659765, 1304.0, 1031.7605906977517, 1408.0
1723.467963391241, 1649.0, 1652.1477529216843, 1593.0
1585.3079135981072, 1862.0, 1651.2040693274664, 1812.0
2288.508097691157, 2647.0, 2523.069759437801, 2856.0
2688.431189194802, 550.0, 2660.150186698088, 433.0
2001.047525892713, 2049.0, 1951.1964937016464, 2064.0
623.9970521384628, 424.0, 623.0143487631661, 564.0
2567.513637846708, 2254.0, 2323.30081582418, 2215.0
943.6099757898015, 974.0, 1029.3258264278877, 976.0
2951.184365351793, 2930.0, 2954.159863727245, 2928.0
1529.2411497749263, 1503.0, 1569.6163423060239, 1411.0
2958.730611260409, 2912.0, 2944.448867790293, 2937.0
1293.1715867569621, 1387.0, 1371.8962832507702, 1387.0
2086.1506457042674, 1745.0, 2059.895404759201, 1783.0
813.6164964474547, 629.0, 739.7214469797678, 535.0
1649.9532116854205, 1114.0, 1670.9022108633967, 1084.0
2479.4110787998975, 2568.0, 2466.140615432876, 2443.0
673.022956936892, 850.0, 703.1031225482458, 829.0
2454.4319788142375, 2285.0, 2442.3322268144193, 2368.0
2942.0363295312245, 2922.0, 2949.0392697866646, 2933.0
1097.442011332397, 1068.0, 1097.1326141791571, 1098.0
2531.076661560564, 2552.0, 2543.749009857073, 2579.0
987.7306030915115, 992.0, 886.4180498511556, 860.0
1613.0470889253174, 1372.0, 1662.0010441922793, 1372.0
2226.74278878798, 2056.0, 2137.9910729779344, 2080.0
903.8213390712076, 869.0, 852.9422379198099, 796.0
1164.0201523318565, 1211.0, 1129.6933601711114, 1115.0
1423.3335278203162, 1469.0, 1356.4301233618314, 1374.0
1729.662485202644, 1831.0, 1716.3516042438598, 1813.0
1501.7102010475223, 1613.0, 1370.9387397316277, 1603.0
2385.366637388153, 2196.0, 2462.3817531751874, 2267.0
2489.1933526520393, 2626.0, 2511.566906341277, 2817.0
1507.2585445905365, 1388.0, 1686.7691337412855, 1345.0
1829.9190117981639, 2128.0, 1836.9110739916598, 2117.0
1616.8740074370455, 1842.0, 1638.5351998900494, 1879.0
1736.1966128698084, 1916.0, 1838.980765533664, 1932.0
2379.208435308435, 2193.0, 2371.876927738983, 2183.0
2227.4746222931954, 2285.0, 2259.670955868168, 2345.0
1989.505495800205, 1906.0, 1955.6919868023597, 1861.0
2943.6476335753773, 2927.0, 2861.1279899501683, 2812.0
773.2165263624049, 868.0, 792.466736034199, 930.0
2467.06792185317, 2251.0, 2508.7927352693355, 2282.0
691.8649585638475, 832.0, 656.1773892298474, 718.0
1725.0598042230638, 1438.0, 1648.883353529469, 1467.0
2398.357993877476, 2006.0, 2471.289797658494, 2105.0
1644.2008589644659, 1716.0, 1726.4115886275495, 1792.0
1615.9295995873847, 1386.0, 1585.1957364007008, 1388.0
2045.9556478676582, 2488.0, 1970.1555082838574, 2434.0
2177.0285573045644, 1550.0, 2172.52339041315, 1571.0
1486.2789492500854, 1616.0, 1494.5802665848241, 1631.0
2887.893421532409, 2834.0, 2942.9914090085904, 2930.0
2824.23475097823, 2780.0, 2956.198966414518, 2887.0
2431.9023229651407, 2527.0, 2471.071998505631, 2497.0
1706.4804298433392, 1577.0, 1652.5036972937712, 1568.0
2404.8169339195215, 2465.0, 2356.018117295225, 2586.0
1376.8611174596556, 1531.0, 1379.1542198200443, 1490.0
2956.349367816719, 2926.0, 2947.7020595153767, 2940.0
710.5071228564401, 864.0, 707.5195755307763, 844.0
1908.068044581302, 2138.0, 2009.6209268355346, 2115.0
2279.088605423358, 2238.0, 2193.576829805055, 2265.0
2054.641643899594, 2423.0, 2032.7118360340814, 2274.0
2366.5113415254114, 2462.0, 2465.1768087003793, 2502.0
2644.853707458335, 2678.0, 2689.4365958197886, 2806.0
2752.198683393302, 2849.0, 2886.4673877025066, 2930.0
959.3845116035933, 872.0, 966.077639850505, 903.0
940.0009991068329, 1570.0, 907.8656544933696, 1578.0
1629.028806277217, 1396.0, 1761.6022141854874, 1318.0
2837.2249981208347, 2925.0, 2953.8259387763437, 2928.0
2234.3595047970953, 1618.0, 2367.9672712462884, 1646.0
2757.3691119776577, 2934.0, 2799.0058791151732, 2875.0
1108.0791219725077, 1452.0, 1136.6360140078161, 1442.0
2800.1008378671213, 2919.0, 2658.2901998219354, 2921.0
2021.683849519156, 2054.0, 1972.842585031517, 2071.0
1723.877427945051, 1991.0, 1726.314748970554, 1996.0
2400.576031860197, 1459.0, 2492.971151275983, 1449.0
1417.5286815069578, 1464.0, 1360.5374523023895, 1510.0
2122.2993674644977, 2312.0, 2061.5576674117947, 2275.0
1761.018760128214, 1873.0, 1862.9606147187108, 1766.0
2648.202428234476, 2603.0, 2593.611781028414, 2414.0
1246.3558769413605, 1006.0, 1134.8498340879073, 1040.0
2969.6431504689463, 2879.0, 2946.343136794015, 2903.0
2907.68767784504, 2910.0, 2962.486456557764, 2920.0
2338.846659801691, 2131.0, 2387.6433865766426, 2090.0
1340.2106299399284, 782.0, 1252.5222913806347, 779.0
1755.9396725471709, 1773.0, 1840.2063075441513, 1744.0
2609.552545492021, 3107.0, 2668.889030169161, 2407.0
2552.406724649879, 2275.0, 2561.093332827256, 2325.0
2237.5742044402527, 2215.0, 2271.9477939871854, 2261.0
963.8992212863002, 657.0, 1003.5379902252041, 809.0
1722.8497618576046, 1906.0, 1664.1594256906712, 1960.0
2085.3545145128046, 2045.0, 2280.055142589918, 2105.0
1881.0224181695412, 2036.0, 1947.54174060648, 2020.0
1696.8523704072338, 1135.0, 1654.9097473362974, 1195.0
2735.0911632464886, 2927.0, 2735.5073581417396, 2924.0
857.0808691256292, 629.0, 877.7819607984948, 702.0
2569.0381308228725, 2690.0, 2577.279240854931, 2747.0
2379.4221242247277, 2084.0, 2660.8893270856283, 2089.0
667.5394377997686, 503.0, 638.7062292310486, 454.0
2913.5709579687655, 2925.0, 2886.3013704806917, 2939.0
2521.549639282124, 2438.0, 2547.5427733102115, 2402.0
1722.204139809158, 1691.0, 1786.3795917400403, 1712.0
1701.058621719523, 1732.0, 1719.794812796505, 1716.0
2805.851082817807, 2827.0, 2949.9121449967033, 2932.0
2932.7826481480074, 2920.0, 2939.254787531393, 2923.0
2408.8897886163923, 2508.0, 2454.6593132620883, 2534.0
2228.3388304453842, 1855.0, 2231.8345032112907, 1788.0
2709.9188841998107, 2652.0, 2727.056326890314, 2638.0
2198.6936231611003, 2468.0, 2027.91755429165, 2368.0
2794.0569696925204, 2875.0, 2710.8500027756827, 2925.0
2694.7712114776077, 2803.0, 2728.7149618035, 2623.0
1192.9860679913718, 1122.0, 1282.7222087661619, 1111.0
1642.6308009283503, 1372.0, 1593.5370348347467, 1370.0
2120.9446624845004, 1814.0, 2385.453170907705, 1828.0
849.109849531859, 820.0, 934.3781296801689, 807.0
1058.7943480808576, 930.0, 1160.1955906099151, 1043.0
2802.5282287908426, 2977.0, 2776.039082003157, 2600.0
1760.385271811408, 1660.0, 1796.9839516728946, 1667.0
1815.2638962714304, 1652.0, 1848.3333198253729, 1620.0
2599.8937034833257, 2619.0, 2710.3518838839695, 2820.0
1602.2909301021361, 1876.0, 1683.4583499737855, 1808.0
1853.5227878578337, 1643.0, 1915.9964736434845, 1720.0
570.442714086707, 712.0, 570.62509902608, 599.0
1559.7481918502392, 1373.0, 1590.1096965354309, 1399.0
2405.93861178542, 2343.0, 2435.0551931531395, 2364.0
2395.7594277137714, 2926.0, 2495.7998770511463, 2925.0
2634.868953325627, 2604.0, 2618.3463646820633, 2607.0
2509.861639654365, 2593.0, 2452.1819228981185, 2425.0
2548.9778540428415, 2625.0, 2485.283539606361, 2604.0
1384.589276432103, 1542.0, 1391.8778540332335, 1655.0
2019.0792350299616, 2451.0, 2012.027907710634, 2375.0
2494.5837233659095, 2564.0, 2463.4587799272936, 2426.0
2543.209037552464, 2447.0, 2580.2130083249367, 2328.0
1859.5989260379577, 1981.0, 1991.7676196364587, 1980.0
1633.6236474033008, 1459.0, 1686.1941653582105, 1461.0
1964.9288603257742, 1978.0, 2037.1567436310047, 1919.0
1576.9487798658506, 1402.0, 1514.777034422199, 1357.0
1442.1708530810176, 1911.0, 1490.4969364227459, 1946.0
658.2336666280383, 870.0, 646.8408151280529, 777.0
2207.767347415346, 2383.0, 2104.004246476188, 2431.0
1577.187864051277, 1810.0, 1570.2955687014369, 1799.0
1323.3076318752173, 1149.0, 1377.9787905772887, 994.0
2321.7116743076954, 1967.0, 2242.917640351125, 2081.0
679.385840072313, 517.0, 707.3589394744001, 480.0
592.3551511557133, 855.0, 573.0864805641761, 809.0
1419.1960224502432, 1401.0, 1535.8049300418975, 1583.0
1410.438751937065, 2223.0, 1491.334609575364, 2216.0
1542.423667607517, 1874.0, 1516.6229533113712, 1890.0
737.6385338073369, 1141.0, 799.0269268756126, 1124.0
654.7126781571573, 692.0, 696.5595762834795, 701.0
1672.1274637424801, 2305.0, 1963.7856421071162, 2403.0
2950.423829782264, 2935.0, 2941.7536915391665, 2929.0
1154.195915913769, 1514.0, 1144.2870252983512, 1554.0
2216.6175135476296, 2503.0, 2419.1859205024043, 2501.0
1973.3907125956907, 2622.0, 1982.2874488585946, 2599.0
2525.4245078644813, 2775.0, 2569.8514771283562, 2888.0
769.7499353305601, 641.0, 759.3523445689419, 617.0
2375.0223774684105, 2900.0, 2427.6705861394985, 2915.0
1812.3164921942569, 2040.0, 1862.3040770201214, 2043.0
1285.7647327304471, 911.0, 1196.5330996439106, 913.0
2634.5369018241645, 2612.0, 2467.4251157731164, 2584.0
1357.41348211278, 1367.0, 1354.6116644159383, 1328.0
1325.8621541870707, 1187.0, 1185.8722042943475, 1124.0
2475.408733123357, 2155.0, 2172.1579055379652, 2226.0
2521.518799359082, 2696.0, 2510.0582996089242, 2681.0
1946.9338367273424, 2069.0, 1946.5657079099683, 2069.0
2570.002674199544, 2693.0, 2561.75213800445, 2588.0
2228.3937240045357, 2499.0, 2190.5339731601857, 2596.0
2643.0941917317846, 2805.0, 2580.3249983202863, 2699.0
680.5705815511775, 550.0, 710.0352151568078, 639.0
871.4227258689416, 631.0, 839.7461164663484, 685.0
2549.641847753148, 2271.0, 2564.061825683206, 2261.0
2389.588052637512, 2230.0, 2415.1498293364098, 2236.0
2833.3144521465706, 2926.0, 2844.977053941594, 2929.0
2302.873145061771, 1550.0, 2032.2627173497658, 1492.0
2235.907375060433, 2129.0, 2195.533872136849, 2137.0
2355.4003566942442, 2562.0, 2411.9111151980082, 2649.0
746.8095359602332, 1081.0, 782.9270148735891, 1009.0
1316.4984224641998, 1360.0, 1399.3411299721797, 1329.0
2377.8587409451643, 2003.0, 2497.758451834793, 2078.0
1371.5629068338096, 1222.0, 1291.84959985701, 1220.0
1138.6261676199424, 1142.0, 1211.102229777558, 1159.0
1700.2616160330172, 2158.0, 1869.2969012820465, 2119.0
907.0450827222335, 781.0, 851.1681556006158, 740.0
1998.6957192956747, 1749.0, 1904.5476102646942, 1760.0
2667.744060403597, 2514.0, 2640.649537415038, 2675.0
923.68025279432, 664.0, 888.7854458642942, 742.0
2687.117927690008, 2920.0, 2796.4460604830533, 2916.0
2527.4504304492166, 2665.0, 2440.6234578743038, 2588.0
1574.525039044166, 1478.0, 1557.5670242870506, 1499.0
1816.523295951279, 1319.0, 1546.742953867528, 1269.0
576.4044621967922, 500.0, 609.5845680819218, 602.0
728.8696057470235, 636.0, 721.946573262314, 710.0
719.4331022367012, 613.0, 679.461993405512, 560.0
1850.6352898771404, 1583.0, 1774.201248463002, 1527.0
653.9413945406845, 548.0, 646.7935428918223, 571.0
710.803307907704, 684.0, 736.9262382848076, 772.0
608.0591400567479, 559.0, 556.6213182036355, 408.0
2833.0618715384794, 2925.0, 2869.4675287035, 2921.0
2027.2816754225591, 1782.0, 1996.171396211257, 1582.0
569.5239577436022, 430.0, 609.5657984011148, 563.0
2197.514827987296, 1723.0, 2283.1162684303704, 1690.0
2413.899222597903, 2304.0, 2440.0057744796395, 2229.0
1895.4910329313636, 2104.0, 1923.5645947421358, 2104.0
1373.6242282116891, 1689.0, 1383.8178754768355, 1760.0
1546.8170124921187, 1793.0, 1554.6600480887967, 1773.0
2365.4629301437913, 2521.0, 2390.716578370684, 2609.0
2642.901189748112, 2150.0, 2779.3242693517036, 2138.0
2493.0683921074396, 2705.0, 2575.9963884487397, 2551.0
2610.5678847469508, 2667.0, 2630.3128194297165, 2854.0
2586.250967939857, 2402.0, 2818.3758978046612, 2293.0
1961.0432350489984, 2661.0, 2114.0918933271537, 2759.0
2523.7124918423146, 2610.0, 2509.327896624296, 2553.0
1241.2224973853379, 1028.0, 1264.053395959858, 1017.0
2829.2883125003805, 2896.0, 2833.856509939176, 2882.0
1529.392717199949, 1456.0, 1489.9695502467853, 1456.0
1748.9027599017597, 1215.0, 1839.1001999130483, 1232.0
2429.274734053168, 2496.0, 2338.318675245097, 2318.0
2748.8831682406226, 2669.0, 2743.0752572230986, 2951.0
2618.6047040938993, 2891.0, 2612.5702814046385, 2833.0
1773.8201875589189, 1628.0, 1874.66937666384, 1586.0
1394.2367804515318, 1441.0, 1508.6840767666436, 1472.0
2254.1409343876785, 1291.0, 2093.7675145403227, 1295.0
1611.3306805584966, 1633.0, 1529.2476651591255, 1688.0
1753.0175732537357, 1931.0, 1687.6595687338347, 1907.0
1114.1226417380547, 979.0, 1060.5072801949345, 923.0
571.0676673823292, 862.0, 574.7923972195947, 865.0
2848.6384273178955, 2669.0, 2754.050331422733, 2283.0
950.9901848784274, 924.0, 952.7786587162697, 943.0
1249.193486225114, 879.0, 1065.8328978807908, 996.0
2675.7326964804124, 2925.0, 2726.841301742919, 2927.0
1172.2721755719972, 1462.0, 1189.8572595711553, 1426.0
2562.0761928248207, 2575.0, 2528.3278324819403, 2674.0
1966.098955010755, 2004.0, 2079.135363716631, 2002.0
2967.7690442005064, 2936.0, 2941.432979434185, 2929.0
2955.6019634186196, 2918.0, 2963.602568385733, 2932.0
1302.7502809003545, 1339.0, 1420.943748161531, 1342.0
1532.8419102064308, 1704.0, 1649.700561665575, 1779.0
1500.0161505562257, 1967.0, 1471.1944711554265, 1972.0
1208.6704964887338, 1577.0, 1105.0854611410857, 1597.0
2918.5103401170895, 2930.0, 2909.2464112540943, 2927.0
1908.5530391864577, 2028.0, 2094.7872442427156, 2057.0
1399.768293557414, 892.0, 1463.082313624542, 962.0
2602.1060669761537, 2466.0, 2669.3561819349943, 2422.0
1829.1710398619407, 1921.0, 1921.4329967384397, 1863.0
2265.40628298684, 2189.0, 2435.402205137035, 2212.0
1312.1401717221702, 1289.0, 1315.9774512622362, 1289.0
1181.803879862489, 1523.0, 1224.9603668575494, 1508.0
1620.0818888035058, 1422.0, 1656.4174737255105, 1664.0
733.5173863493153, 532.0, 624.774567085831, 460.0
2063.744752256815, 2367.0, 2205.525041487787, 2381.0
923.06057518356, 947.0, 2459.0841720536737, 912.0
1040.0100062492934, 1179.0, 1055.2337531210774, 1167.0
2505.272495009247, 2626.0, 2499.7193354732935, 2638.0
2720.6024421778693, 2746.0, 2708.45752868583, 2535.0
780.880704371556, 1344.0, 811.2777318469415, 1437.0
2961.278247103927, 2937.0, 2953.1850241527827, 2925.0
556.1601641060623, 404.0, 561.4937642117894, 457.0
2948.30910431643, 2921.0, 2904.1722142209464, 2865.0
